driver_id,full_name,phone,vehicle_type,vehicle_plate,current_lat,current_lon,current_area,rating,total_trips,joined_at,is_active
ea9525b9-4f85-4985-9c10-ffa6ffe313d0,Kevin Saputra,089595475169,Motor,B 1472 RC,-6.17769,106.800993,Jakarta Barat,4.4,105,2023-07-27 20:26:13,1
8cd50e06-8355-4020-bd11-360ec43026a5,Gilang Wati,089158064845,Motor,B 7835 HL,-6.159347,106.775278,Jakarta Barat,4.4,722,2021-12-28 13:33:39,0
31a9cce4-b5f3-4ba3-9b74-25d6effaf36e,Citra Hidayat,089313775646,Motor,B 4042 ZQ,-6.12554,106.846373,Jakarta Utara,4.7,3093,2022-01-08 12:41:37,0
a3906495-8b43-4c85-b34e-345d9b74977e,Dewi Santoso,083149574469,Motor,B 4166 LO,-6.238579,106.849399,Jakarta Selatan,4.2,2365,2021-02-03 17:06:47,1
3cd09ad4-298b-4495-86d7-0d351045a82e,Lestari Suharto,085335721885,Motor,B 3105 WP,-6.245616,106.92179,Jakarta Timur,4.8,4050,2023-02-14 04:47:34,1
58d9f9aa-4755-4f22-9e61-0bb9c28e538a,Rina Hidayat,088980344519,Motor,B 7570 XR,-6.163943,106.843229,Jakarta Pusat,4.8,818,2023-03-23 21:23:56,0
c80a9fab-8249-4630-a29c-e4dacae5e663,Dewi Rahayu,082431100909,Motor,B 9204 JL,-6.171723,106.832903,Jakarta Pusat,4.8,3421,2022-02-13 16:52:09,0
faefafb1-e237-4f67-b2b8-45d49791efd4,Fajar Wijaya,084322402810,Motor,B 7715 MT,-6.122253,106.912309,Jakarta Utara,4.0,2610,2023-01-01 01:29:23,1
4a9dcf8f-7889-42a8-bba7-3e3793425d87,Sari Rahayu,081026407581,Motor,B 9076 MC,-6.205972,106.790393,Jakarta Selatan,4.2,3179,2022-01-30 20:00:25,1
8b06c06b-ccff-41fe-8a0b-22928c4b5f46,Fajar Firmansyah,083781438433,Motor,B 2482 VQ,-6.171033,106.853605,Jakarta Pusat,4.4,729,2022-12-04 01:21:06,0
30d2b038-4cf2-4e99-8d1c-57beeb8926cf,Rina Santoso,085566625181,Motor,B 1200 AC,-6.101408,106.867013,Jakarta Utara,4.4,2608,2022-08-15 08:48:11,1
b793ce70-c9d6-4358-8f81-66a56a451a64,Tari Kusuma,088029938369,Motor,B 2230 DN,-6.20772,106.846769,Jakarta Selatan,4.8,1695,2022-11-11 22:09:53,1
96f7bc94-9c6a-4003-b53b-01c4fa6da2b1,Arif Anggraini,082544021361,Mobil,B 6195 JV,-6.127882,106.886079,Jakarta Utara,4.1,3585,2021-04-19 07:14:05,1
c4596c88-0c29-4f33-bf18-0a1423b339cd,Rizky Saputra,089267100086,Motor,B 3069 XC,-6.235414,106.895171,Jakarta Timur,4.7,3472,2021-04-08 00:11:37,1
bd5a7885-e104-417b-9209-e8236a3c7377,Aldi Santoso,085423126013,Motor,B 3438 HI,-6.119259,106.914927,Jakarta Utara,4.9,3471,2023-07-18 08:02:47,0
cb1fbceb-2dee-4b0f-9aa9-4d20be87542c,Dimas Kusuma,084253587444,Motor,B 4827 DN,-6.145407,106.844762,Jakarta Pusat,4.6,2224,2022-10-22 17:31:10,1
a96fa19f-9e0d-4bcc-acd7-1635acce9e9f,Budi Hidayat,082322902143,Motor,B 8795 UD,-6.147731,106.852279,Jakarta Pusat,4.9,2390,2022-03-24 09:08:37,0
7d1089d8-9942-4258-89e2-e6b5bef82a6a,Maya Saputra,087382923432,Motor,B 8922 RN,-6.114691,106.895691,Jakarta Utara,4.4,2641,2021-01-19 10:59:05,0
a0459ce5-4864-4c59-82bf-fac1a21a3bd8,Maya Hidayat,083911837545,Motor,B 2744 WV,-6.171098,106.860036,Jakarta Pusat,4.0,2289,2023-03-30 11:48:29,1
865e8225-456e-4b3f-9c6b-b88519ca0312,Dinda Suharto,085797830963,Mobil,B 5073 NY,-6.255956,106.811397,Jakarta Selatan,4.4,292,2021-12-13 06:11:02,1
be902e71-7e2e-4a02-9ef0-5377d6e35de6,Lestari Hidayat,084020268083,Mobil,B 6239 BI,-6.172823,106.887186,Jakarta Timur,5.0,4626,2022-07-18 14:37:01,1
c3fe6560-6fb4-4f5d-bb50-60108bb99ea3,Dinda Santoso,088963395587,Mobil,B 5401 UA,-6.143082,106.825779,Jakarta Pusat,4.6,2946,2022-05-24 17:06:44,1
206ad23a-c5fe-4ceb-843e-27fe9106be5a,Yoga Santoso,081490391455,Motor,B 8914 SE,-6.143787,106.792576,Jakarta Barat,4.3,4356,2022-07-05 09:34:36,1
c782aa19-36a0-4106-8068-0e6d62697951,Kevin Anggraini,083691382042,Motor,B 5718 CN,-6.124377,106.870533,Jakarta Utara,4.9,787,2022-09-09 07:05:55,1
31fc6335-726e-4bef-a910-07c3871d5d9e,Fifi Rahayu,085833823887,Mobil,B 9401 UT,-6.178238,106.7952,Jakarta Barat,3.5,4374,2023-09-16 09:23:59,1
100fa2c2-8aa3-4f1f-be9c-f0b8b6b4679e,Aldi Setiawan,082571787122,Motor,B 3286 RE,-6.136439,106.832274,Jakarta Utara,4.7,1322,2023-11-04 07:14:08,1
0cc04263-6f02-4480-8311-d5947e50b6e8,Ayu Wijaya,085410309930,Motor,B 9504 LY,-6.126827,106.868605,Jakarta Utara,4.8,1019,2021-08-01 19:51:16,0
a58e5f0d-e4c5-42da-b6ea-22e3763b444d,Rina Anggraini,082135431515,Motor,B 3858 PU,-6.21007,106.866638,Jakarta Selatan,4.6,1555,2022-02-10 18:27:10,1
b1bae318-3972-4197-90a6-35e25cb52510,Fajar Rahayu,083323587062,Motor,B 3474 AT,-6.256748,106.829206,Jakarta Selatan,3.9,294,2022-01-31 03:59:01,0
9210763c-3a9a-434e-b1aa-50e4a2174092,Fifi Pratama,086818792006,Motor,B 3350 KB,-6.25391,106.819569,Jakarta Selatan,5.0,2707,2023-03-01 10:30:29,1
e3103b95-f618-4e3e-8a7b-9dab4f9f8dcf,Lestari Wati,081087131954,Motor,B 6880 WX,-6.168689,106.809592,Jakarta Barat,4.5,4037,2023-09-23 18:04:51,0
31b76f5d-e734-48a6-b82c-b869619e8166,Fifi Putra,087238300551,Mobil,B 6705 OE,-6.227626,106.902492,Jakarta Timur,3.8,825,2021-10-10 22:29:00,0
d889d07a-97f0-42d4-9863-7e55703f625e,Lestari Putra,085123914184,Motor,B 2206 HU,-6.170532,106.827429,Jakarta Pusat,3.8,885,2022-01-07 19:44:12,1
553b0bda-86c4-43f4-b856-4f592fabd08c,Dinda Rahayu,083244914574,Mobil,B 5569 QY,-6.125082,106.896494,Jakarta Utara,4.7,858,2021-03-10 21:32:10,1
d02f34a6-7859-4592-87fa-bd5138a5b401,Fajar Kusuma,088174974245,Motor,B 9580 YK,-6.132746,106.90561,Jakarta Utara,4.8,3897,2021-02-21 20:29:53,1
4f939068-7b8b-4deb-9af9-66c130755cd4,Arif Putra,084174429642,Motor,B 9630 LR,-6.219559,106.934324,Jakarta Timur,4.8,4263,2021-06-12 20:13:29,1
00d5eaef-eb8b-4134-bc1b-bd62ea9eff36,Dinda Utami,086484342276,Motor,B 3302 MU,-6.135044,106.914986,Jakarta Utara,3.6,63,2021-06-23 08:59:14,1
5cdd285c-4094-4f4f-a603-0606dc57cdda,Kevin Wijaya,087950479544,Motor,B 9920 RZ,-6.174665,106.758551,Jakarta Barat,4.7,2028,2022-11-29 17:07:24,1
483531c2-280c-4b98-9241-734492704999,Fajar Nugroho,087926549207,Motor,B 4659 ZG,-6.13077,106.775014,Jakarta Barat,4.2,2059,2021-12-26 07:51:26,1
1f1425cf-d916-43ed-8959-7196945e13a0,Aldi Kusuma,086675535518,Motor,B 1254 KH,-6.137884,106.765053,Jakarta Barat,4.9,2647,2021-02-18 10:13:59,1
ccb55c8b-29d3-4dd2-b870-679df6e19e8b,Tari Pratama,087513682070,Motor,B 4806 QK,-6.152412,106.748089,Jakarta Barat,3.6,1126,2021-07-13 02:56:34,1
683db7aa-8454-461b-ba5b-848d80f5de54,Dinda Nugroho,087575273797,Motor,B 4591 OC,-6.152471,106.954014,Jakarta Timur,5.0,3501,2022-06-14 02:54:18,1
ca7cf3f6-0164-42c3-9e1b-cd78924ca5f3,Dewi Rahayu,085865158849,Mobil,B 9084 BU,-6.131345,106.823332,Jakarta Utara,4.8,3299,2021-01-26 01:37:42,1
1321f79c-956f-4f5a-8f35-56b633706f30,Arif Saputra,086522522362,Motor,B 6445 KX,-6.136376,106.877307,Jakarta Utara,3.8,4883,2021-04-18 07:47:17,1
bcd549e5-cb07-4c4b-93ae-74719f501621,Dinda Pratama,083975453429,Mobil,B 2264 OA,-6.145564,106.832782,Jakarta Pusat,4.7,1770,2021-03-30 15:48:35,0
fdc40540-95f1-4583-89ec-efddb39070df,Yoga Firmansyah,088428404790,Motor,B 1238 JL,-6.138901,106.829752,Jakarta Utara,4.3,379,2023-04-17 10:57:12,0
47502ad7-8465-4572-bdc2-5f124d921fae,Eko Putra,089850073227,Motor,B 5891 NR,-6.16131,106.861406,Jakarta Pusat,3.9,3927,2022-11-29 03:12:16,1
10e2904d-8375-4b15-883f-be73a029cdc5,Eko Rahayu,082787246783,Motor,B 6493 WH,-6.176969,106.773968,Jakarta Barat,4.1,3623,2022-05-26 06:26:27,1
40b5d437-8860-4742-94de-4b971b76ea82,Eko Santoso,088956383454,Mobil,B 9990 VT,-6.181339,106.862522,Jakarta Selatan,3.5,1928,2021-02-23 03:17:34,1
4dfe4b10-e3a5-4376-ad2f-a5a2feeca584,Wahyu Anggraini,088291133340,Mobil,B 9840 ZX,-6.179441,106.818281,Jakarta Barat,3.9,2646,2021-06-03 08:24:04,0
38fcf487-b640-48a4-af90-8181be4bd992,Dimas Anggraini,082070030582,Motor,B 5823 FB,-6.18011,106.849529,Jakarta Selatan,5.0,2142,2023-04-17 17:33:21,1
0d163760-ceee-4f05-9362-ed2715206611,Indah Firmansyah,089899386494,Motor,B 7878 PZ,-6.134791,106.8179,Jakarta Barat,5.0,88,2022-07-29 15:00:50,1
8b21f5fe-aa24-4400-bfbb-0250357a271f,Siti Wijaya,088642579260,Motor,B 1393 CH,-6.215401,106.853911,Jakarta Selatan,4.8,652,2023-07-24 06:29:56,1
71f01f39-65a9-4864-bc97-1358530df144,Tari Santoso,089074257421,Motor,B 2182 IZ,-6.143114,106.783108,Jakarta Barat,4.7,3560,2022-08-26 02:43:15,1
99425651-be86-4448-9f39-439a454f0403,Putri Setiawan,084715021097,Motor,B 5798 WN,-6.179722,106.743922,Jakarta Barat,3.9,2949,2021-03-04 10:46:31,1
b10d1abe-26f1-4106-9e52-b66c0a8f00e1,Fifi Nugroho,086657111340,Motor,B 6919 NA,-6.227158,106.806885,Jakarta Selatan,3.9,4528,2023-04-12 20:29:37,1
641f3abd-cfc8-4bc9-9dba-74836b462423,Tari Suharto,081721160947,Motor,B 9689 BW,-6.2375,106.8153,Jakarta Selatan,4.2,2724,2022-10-18 15:13:57,1
30889395-735b-4678-8346-ebe991d7c0fa,Ahmad Setiawan,085533740801,Motor,B 1981 RV,-6.169028,106.864623,Jakarta Pusat,3.7,4647,2022-08-20 14:40:58,1
23184cc6-a251-4115-975e-e55dac656e4c,Fifi Santoso,086619480896,Mobil,B 5206 CU,-6.167987,106.767056,Jakarta Barat,4.1,2258,2021-02-03 10:51:25,0
222ec66a-8624-4f07-9895-b0de3e3f57b0,Citra Nugroho,089015351193,Motor,B 3560 WH,-6.192191,106.855485,Jakarta Selatan,3.7,3766,2021-06-07 17:02:53,0
3f99a2a9-6c0a-4cd0-95b5-62513304e6ef,Dinda Santoso,086278437049,Motor,B 5792 IM,-6.125511,106.916341,Jakarta Utara,4.4,2327,2021-06-04 18:51:21,1
475595d2-abc9-4fe8-a945-fc3668d73c34,Arif Firmansyah,089751380776,Motor,B 9884 HF,-6.189306,106.953502,Jakarta Timur,4.3,561,2022-01-26 08:57:53,1
ae4b769c-73fb-45f0-b26e-520d5ece8e04,Tari Putra,089747452871,Mobil,B 3574 YS,-6.105442,106.883272,Jakarta Utara,4.2,2669,2022-02-27 07:32:05,1
6d1ef80d-2306-4d63-9f0e-35d9e5b0c589,Wahyu Wati,088351036990,Motor,B 1081 SV,-6.134228,106.763947,Jakarta Barat,4.0,2793,2023-04-04 17:59:41,1
5d6de273-6dab-44b3-9f8b-303944fd8da9,Reza Hidayat,089248815255,Mobil,B 1299 UP,-6.104721,106.899556,Jakarta Utara,4.6,3929,2021-08-29 06:24:22,0
f9480b82-cef0-4821-95e1-eb0ff4362258,Lestari Firmansyah,087037619034,Mobil,B 9702 BK,-6.238194,106.810371,Jakarta Selatan,3.9,1222,2023-06-08 20:00:38,1
c45f548f-3e8e-4f9c-abed-651d992ecfc9,Dewi Utami,082682239849,Mobil,B 6023 ON,-6.145075,106.842729,Jakarta Pusat,4.7,3553,2022-10-20 19:31:36,0
8d35bfd2-69bc-408d-b987-f16b363dfc73,Wahyu Hidayat,088635464669,Motor,B 3681 MI,-6.150777,106.824081,Jakarta Pusat,3.7,4735,2021-07-07 04:14:38,1
d6384304-1daf-484d-80af-c04804fc7f3c,Dewi Nugroho,087757652235,Mobil,B 8331 KS,-6.193533,106.829697,Jakarta Selatan,3.7,3080,2021-01-25 01:42:40,0
d6e19d84-19ca-4e28-a77f-7920cca0435c,Maya Putra,089565790245,Mobil,B 1760 VJ,-6.10814,106.893369,Jakarta Utara,4.8,3658,2023-10-11 00:44:29,0
a3a73022-5a30-4c25-9cbc-d3733d361d60,Dinda Saputra,086917436349,Motor,B 6983 XA,-6.165491,106.837772,Jakarta Pusat,4.5,2958,2022-12-01 11:42:29,1
2e102e87-7fdd-45b4-9582-178dd89d64e4,Putri Suharto,089893615819,Motor,B 8508 ZK,-6.221783,106.940389,Jakarta Timur,3.7,3200,2023-08-23 13:12:49,1
4349aeab-65ab-4c18-8cb9-4b7e0664466a,Dinda Suharto,085355208399,Mobil,B 7395 YV,-6.13331,106.783966,Jakarta Barat,4.1,1992,2022-07-09 11:33:42,1
128b7ea0-3651-4b4f-9a5a-6726edb84e23,Wahyu Suharto,081385872298,Motor,B 4535 YA,-6.139871,106.910468,Jakarta Utara,4.5,1325,2022-06-03 19:06:14,0
37a7f60c-f8ae-40a1-8a77-5236430a8a54,Indah Anggraini,082873726936,Mobil,B 6357 VQ,-6.266926,106.840002,Jakarta Selatan,4.8,4089,2023-12-17 10:54:26,1
da8debbc-fb63-49d8-a312-2a3ba49d18be,Wahyu Setiawan,089267227618,Mobil,B 1374 HN,-6.150902,106.962565,Jakarta Timur,4.9,4436,2021-09-02 19:25:08,1
6c9cb757-4f0b-4ed7-a6be-11ec91f966ca,Citra Firmansyah,084382606072,Motor,B 5677 GW,-6.108885,106.863518,Jakarta Utara,4.0,473,2022-04-21 17:09:24,0
73e4ca9a-bef5-4b3a-930e-fd4f16fe6563,Fifi Wati,087176535808,Mobil,B 9609 IE,-6.199803,106.824588,Jakarta Selatan,3.9,879,2021-12-14 20:52:16,0
8b3a7c00-a1b0-423a-8600-05617224f7a6,Putri Utami,086488106922,Motor,B 1355 VP,-6.154475,106.83948,Jakarta Pusat,4.7,2820,2023-11-23 21:25:48,1
0643264b-34df-4dac-a05f-b4b888de8ec9,Mega Santoso,088873945614,Motor,B 8870 TQ,-6.161413,106.823698,Jakarta Pusat,3.7,448,2022-10-26 11:08:00,0
76913bce-7dc8-4167-8691-03e63e90b9c1,Lestari Santoso,088412467287,Motor,B 4416 YP,-6.156664,106.829834,Jakarta Pusat,3.9,1466,2022-04-24 06:22:15,0
aacb9c90-4e57-490d-879d-ddbcdff6cf84,Yoga Wati,082284115123,Motor,B 2479 WM,-6.109684,106.847871,Jakarta Utara,4.5,2897,2022-03-14 03:36:01,1
13cc9428-1db4-40a7-9233-2b9c83b8101f,Dewi Firmansyah,081543188994,Motor,B 2752 RE,-6.117105,106.850053,Jakarta Utara,4.3,4921,2022-02-13 07:28:33,1
edf4c98e-15da-403d-92ae-5727c4f3e88f,Rizky Hidayat,089329473006,Motor,B 4089 HS,-6.150494,106.747671,Jakarta Barat,4.7,497,2021-05-08 13:14:42,1
3ee4359b-8dce-4deb-bcdc-fbfe57aec8e2,Fifi Hidayat,082939104144,Motor,B 4094 RV,-6.212002,106.841704,Jakarta Selatan,3.8,3955,2022-01-30 06:38:53,1
049613cc-e7a3-42d4-8788-233f208177ed,Reza Wati,085942525853,Mobil,B 8853 HJ,-6.135669,106.782392,Jakarta Barat,4.4,2668,2022-04-11 21:26:28,1
2acd97a5-e956-4034-968d-2d631e3a1ce7,Maya Pratama,087028339746,Motor,B 8437 SG,-6.14643,106.856552,Jakarta Pusat,4.7,3295,2022-11-28 19:15:56,1
db102b0b-3bf5-4ef1-b77a-801c3ea3de1b,Mega Santoso,088991379483,Motor,B 5553 UU,-6.162375,106.752635,Jakarta Barat,4.0,4196,2022-11-20 23:24:39,1
5e5b696c-3167-476b-a0d2-2c9e2d815c15,Wahyu Nugroho,087289078901,Motor,B 9359 VQ,-6.124217,106.875835,Jakarta Utara,4.4,2208,2022-12-18 17:00:32,1
6c18230d-9329-4298-95a7-23462e773bf6,Citra Kusuma,087274441545,Motor,B 9156 ZR,-6.153248,106.918669,Jakarta Timur,4.1,693,2023-02-26 16:54:34,1
0784db2a-355a-40fd-b5a7-e4788f43b534,Putri Santoso,088660620822,Mobil,B 6136 FX,-6.24206,106.859759,Jakarta Selatan,3.9,2604,2021-09-14 22:24:53,0
c1120914-1a34-4c73-9756-be191e5b719a,Ayu Wijaya,084320400935,Motor,B 8539 ZD,-6.24498,106.872007,Jakarta Timur,4.4,1113,2021-02-01 08:39:09,1
e0640f12-624b-4f82-afe5-69c41c63e2df,Ayu Putra,086458910682,Mobil,B 9668 DJ,-6.121744,106.918838,Jakarta Utara,4.4,1828,2021-10-07 16:05:41,1
2c708b6a-5dc1-45c4-bba8-4c575c38026a,Dimas Santoso,089420664945,Motor,B 2864 XK,-6.154615,106.838502,Jakarta Pusat,4.3,3035,2021-04-09 00:32:43,0
fb6c8e95-2304-461e-a2d3-5c2e990ea376,Kevin Wati,087117722461,Motor,B 2074 VW,-6.101824,106.829163,Jakarta Utara,4.2,4656,2021-12-07 01:08:57,1
1e71ee1b-456b-40d4-9fec-4b0f98351930,Ahmad Saputra,083910914257,Motor,B 2698 WW,-6.244054,106.866126,Jakarta Selatan,5.0,3657,2023-02-16 04:59:58,1
501c774c-bf18-46b9-b9f1-4eb8a8d44983,Kevin Pratama,089415944377,Motor,B 1093 DV,-6.106647,106.868107,Jakarta Utara,4.8,2380,2023-09-12 07:00:04,1
8263f6df-dd07-43b0-86c0-19a4b6e8f404,Nisa Kusuma,083031379741,Motor,B 1254 AN,-6.146052,106.868975,Jakarta Pusat,3.6,4304,2023-08-16 19:47:19,0
726ddac9-a90a-457a-bddc-7b0177a3bab7,Dimas Suharto,089352022541,Motor,B 5437 HK,-6.207364,106.914315,Jakarta Timur,4.3,349,2021-09-23 17:58:58,1
6c094a5a-0316-48c5-9d88-bfbf3b528064,Gilang Nugroho,081450645552,Motor,B 1861 CK,-6.172755,106.847856,Jakarta Pusat,4.6,583,2021-02-18 01:28:11,1
3ba22001-23df-4178-bcb4-0bb2029f2cbc,Yoga Rahayu,086217800480,Motor,B 8895 MT,-6.153299,106.968368,Jakarta Timur,4.7,2254,2023-09-02 05:23:54,0
f5ae8572-ec5f-40f9-a99f-b9a0cc6b6b6c,Dinda Utami,087454598799,Mobil,B 3452 KP,-6.238286,106.857788,Jakarta Selatan,4.0,2249,2022-02-03 17:17:43,1
5e59f43f-e532-4dd5-b5f8-35b7de1f13a3,Rina Suharto,088545359919,Mobil,B 2796 YX,-6.193509,106.85057,Jakarta Selatan,4.6,2774,2022-08-24 20:34:37,1
a75e9bb8-6cd9-483c-8d0c-596238fe4338,Reza Wijaya,082450279989,Motor,B 7269 BL,-6.234064,106.955489,Jakarta Timur,4.9,182,2021-06-19 21:36:59,1
a0efe487-67af-447e-904b-5d3b6e21cb42,Yoga Nugroho,083163887544,Mobil,B 9985 MK,-6.162294,106.779209,Jakarta Barat,4.8,2161,2023-05-15 17:42:28,1
d21efc2a-56b1-4c73-bbfa-c56b58647731,Maya Suharto,082793769469,Motor,B 3374 XM,-6.143419,106.865307,Jakarta Pusat,4.2,163,2022-03-10 09:37:01,1
8ad0f832-6886-49b2-a1f4-599f983cb2ae,Wahyu Rahayu,086699802619,Mobil,B 3896 NQ,-6.172732,106.860957,Jakarta Pusat,3.9,3649,2021-12-20 03:30:01,1
04d639a4-ea1d-431d-83fe-93045d10a858,Putri Kusuma,087425622666,Motor,B 3455 AO,-6.176862,106.79805,Jakarta Barat,5.0,4425,2023-10-31 11:34:42,1
f4201c14-d87c-40e0-b111-58ac674be18e,Kevin Firmansyah,083867168130,Motor,B 8739 EV,-6.173457,106.846744,Jakarta Pusat,4.9,4892,2022-02-16 03:56:47,0
0dcb2a82-add8-455f-83b0-78b12a962471,Aldi Hidayat,086821212610,Motor,B 1618 AZ,-6.151089,106.835644,Jakarta Pusat,4.2,123,2021-07-08 17:48:28,1
4acf1000-d10e-4387-8e8a-f37bf5129b42,Wahyu Wati,081010730722,Mobil,B 8753 RI,-6.245214,106.866923,Jakarta Selatan,3.8,2336,2023-04-15 00:30:13,1
a6d9f54c-c738-4044-87dc-0534929f7c6c,Mega Nugroho,087116139220,Mobil,B 8010 PE,-6.269735,106.840011,Jakarta Selatan,4.5,4958,2023-01-21 14:44:04,1
87c59b7f-41ff-4e4a-8c04-8fe8a9bc3bae,Citra Wati,082544754988,Motor,B 1174 US,-6.117871,106.843256,Jakarta Utara,4.7,917,2023-06-30 14:55:15,1
2218f170-1414-4c2e-99de-550c6a0c84a7,Rina Nugroho,083836344124,Mobil,B 8599 IZ,-6.110187,106.882216,Jakarta Utara,4.5,4301,2023-04-11 16:24:38,1
b6af4071-382c-4e78-bdd0-b96d3f1e6ae1,Rina Firmansyah,084672454752,Mobil,B 9739 RA,-6.162915,106.8492,Jakarta Pusat,3.6,1363,2022-02-20 17:02:30,1
8ad942bc-0de3-4015-aa82-9438d88f4b62,Arif Hidayat,081185075031,Motor,B 3436 LP,-6.137567,106.841618,Jakarta Utara,4.7,325,2021-05-30 04:30:06,1
b4a05bc5-cfdd-4d5b-89ee-515c843b168c,Tari Hidayat,084071428633,Motor,B 4710 LK,-6.111293,106.893522,Jakarta Utara,4.4,875,2022-09-11 14:36:38,1
b7541474-152f-4473-a141-aa36491c640a,Dewi Hidayat,086230357265,Mobil,B 6688 RM,-6.190099,106.850262,Jakarta Selatan,4.9,1589,2022-11-08 16:04:58,0
6bd1e20f-5d8c-4268-ac3a-52818b5ca83f,Tari Santoso,087575521964,Motor,B 3364 ZB,-6.108778,106.844347,Jakarta Utara,4.4,1466,2022-08-07 15:43:54,1
98d88b76-d7a2-4ff0-8666-adc649003e8d,Tari Suharto,085992469330,Motor,B 1300 TO,-6.1777,106.783966,Jakarta Barat,4.3,3803,2021-01-31 11:29:19,1
a042672d-37e7-425c-a697-f476ed5aded3,Gilang Saputra,083595362380,Motor,B 2921 YB,-6.200198,106.880659,Jakarta Timur,5.0,46,2023-04-13 08:41:54,0
b35ab1f4-20d8-4d40-b58c-bbcf72333d22,Aldi Rahayu,088241063143,Motor,B 1095 IN,-6.220713,106.901592,Jakarta Timur,3.6,2575,2022-01-10 03:25:46,0
c6e6d6eb-05a4-4f00-a48a-3d207ad10c7a,Budi Anggraini,087315120580,Mobil,B 5520 SV,-6.189078,106.963785,Jakarta Timur,3.9,3065,2023-09-04 16:13:51,1
28e56b3b-4e86-4de1-8075-13c75f79ed86,Putri Suharto,085084417119,Motor,B 1945 IP,-6.191642,106.868202,Jakarta Selatan,3.5,4012,2023-09-15 03:23:10,1
12a6c459-dd39-4487-b8e8-ea0b360abee6,Rina Wati,081016410920,Motor,B 1818 DT,-6.237455,106.819466,Jakarta Selatan,4.3,2695,2021-10-20 03:51:42,0
c5c1ee31-61c7-43db-9517-c34ee072b42f,Dimas Suharto,087947950007,Motor,B 8941 JA,-6.259025,106.833369,Jakarta Selatan,4.1,4192,2021-01-01 08:51:42,1
ddbe6a4f-127c-4317-b80d-ed5c3019ac90,Bagas Rahayu,083311764648,Motor,B 3294 RL,-6.159446,106.837224,Jakarta Pusat,3.6,3039,2021-12-14 11:58:54,1
4d919111-3f54-4fa3-85dd-1f5a86d4406f,Dewi Pratama,086684203309,Mobil,B 6661 AX,-6.17215,106.777449,Jakarta Barat,4.0,1716,2021-05-23 17:12:02,1
e26dfaae-b2d4-44f9-a022-fd161b07fee7,Reza Setiawan,084723667193,Motor,B 1361 WA,-6.17561,106.741961,Jakarta Barat,4.2,351,2021-05-24 19:56:03,1
45d0e778-9081-411b-a90c-06ad0f82fd18,Maya Rahayu,083730672859,Mobil,B 7671 WT,-6.163407,106.849024,Jakarta Pusat,3.7,3144,2021-11-27 15:17:13,1
d1c4fd66-6297-4f0a-8398-39476dcf6371,Kevin Pratama,088230247239,Motor,B 3919 GT,-6.203453,106.937293,Jakarta Timur,3.6,429,2021-03-07 07:26:56,1
e1d6450b-de83-4c62-958b-b9fb9151115e,Nisa Pratama,084826521968,Motor,B 8818 GT,-6.19888,106.825115,Jakarta Selatan,4.8,719,2021-08-20 00:22:59,1
1424f6a8-20db-42d2-997a-36ee17482e17,Hendra Rahayu,086562260517,Motor,B 4107 NJ,-6.151154,106.877647,Jakarta Timur,3.8,3512,2021-12-11 14:20:58,1
7d0242a0-4ac8-4b6d-9bdd-106dfcf98512,Lestari Anggraini,089890018004,Motor,B 7108 NR,-6.136638,106.850623,Jakarta Utara,4.6,3025,2022-05-05 12:25:27,1
97953ec0-d5da-4f86-8efd-c70cacedc408,Arif Setiawan,085841233881,Motor,B 9750 OT,-6.218039,106.881975,Jakarta Timur,4.3,3933,2022-04-02 00:11:46,0
265bb77f-adf3-44c7-8add-80658fca1264,Arif Pratama,083511051570,Motor,B 3550 ZG,-6.100971,106.895965,Jakarta Utara,3.9,1828,2021-07-19 23:19:07,1
2b96b64d-c4a5-40b5-bbf3-c2824f05e548,Dewi Firmansyah,081391950973,Motor,B 9120 AI,-6.211341,106.954537,Jakarta Timur,3.5,2552,2022-05-19 22:21:15,1
9cbad4ea-9717-4dae-b5fb-f33efbc06916,Arif Wati,087550696489,Mobil,B 1657 ZP,-6.158309,106.972176,Jakarta Timur,4.5,3194,2022-10-29 00:38:13,1
9d5a264a-ec67-4ff9-ade6-c35734ff7052,Maya Kusuma,086367260039,Motor,B 7771 QA,-6.248552,106.848695,Jakarta Selatan,4.0,3987,2023-07-31 08:23:11,1
b5c39562-a984-4b2a-a7f9-c6fba9d4e0eb,Bagas Santoso,083535488922,Motor,B 8543 AC,-6.172537,106.977371,Jakarta Timur,4.4,4767,2021-08-17 17:16:43,1
2a265b31-2b53-40ce-816d-dbd339d172ef,Putri Nugroho,082280281512,Mobil,B 3270 DA,-6.274962,106.844994,Jakarta Selatan,4.3,3401,2022-07-17 05:59:40,1
52ec7418-63ce-4642-9963-ac954063ec53,Aldi Nugroho,089397264505,Motor,B 7940 RS,-6.15655,106.945416,Jakarta Timur,4.1,122,2023-02-25 05:53:54,0
63144efd-5b27-4c5a-9c00-27c1ad06ea45,Arif Saputra,081831425070,Mobil,B 1769 JX,-6.194648,106.830336,Jakarta Selatan,4.8,3036,2023-03-25 08:27:43,1
92b4c870-6f9f-4c47-bbbf-5d73b7596fb6,Sari Firmansyah,086483273693,Motor,B 8366 TE,-6.161128,106.780286,Jakarta Barat,3.7,2348,2021-02-06 02:21:11,1
d6f13341-c094-42ec-9008-2f59822fa04b,Lestari Utami,081139117697,Motor,B 1676 RB,-6.171382,106.979274,Jakarta Timur,4.3,2175,2022-11-19 23:13:55,1
