user_id,full_name,email,phone,date_of_birth,gender,address_area,lat,lon,created_at,is_active
90be9d49-f740-411d-b130-924a0ce39b61,Fifi Firmansyah,fifi.firmansyah991@outlook.com,081510719539,1980-09-20,M,Jakarta Selatan,-6.249749,106.821576,2022-10-16 02:05:59,1
bfd105e4-45e0-4645-9095-b1eb38e32ef8,Yoga Kusuma,yoga.kusuma267@gmail.com,087476147841,1985-08-05,F,Jakarta Pusat,-6.163894,106.846521,2022-04-21 03:15:50,1
76e8d68b-da8c-4687-8895-8000749fff43,Dimas Santoso,dimas.santoso131@yahoo.com,084558397866,1991-05-09,F,Jakarta Timur,-6.167041,106.971939,2023-02-06 13:04:09,0
7a3c5cce-77d9-490e-ba73-b7ef702e932a,Reza Kusuma,reza.kusuma324@outlook.com,087230302410,1999-11-21,M,Jakarta Selatan,-6.274678,106.80189,2022-06-28 12:54:40,1
fe214301-25fd-4607-8cd9-06b18b21de9d,Dinda Suharto,dinda.suharto168@outlook.com,086968576625,1971-08-02,F,Jakarta Selatan,-6.244348,106.846722,2023-01-12 20:46:28,0
a9ce5e33-b51f-4303-bc88-248599a9dbf0,Dewi Wati,dewi.wati738@gmail.com,082556923095,1969-04-28,F,Jakarta Barat,-6.170967,106.753464,2023-01-31 03:33:33,1
f9c38763-c3aa-432e-965a-4468146da0a2,Yoga Santoso,yoga.santoso539@outlook.com,083365890810,1968-04-25,F,Jakarta Selatan,-6.212309,106.860989,2022-01-21 03:58:11,1
407cdcf3-b775-4eb2-bea2-8e92c44c76c0,Aldi Rahayu,aldi.rahayu605@gmail.com,085130639394,1965-02-15,M,Jakarta Selatan,-6.234594,106.866416,2023-04-07 12:46:12,1
7897e276-d04a-4d60-bb2b-a3efc435e994,Siti Firmansyah,siti.firmansyah638@yahoo.com,085186391152,1972-04-28,M,Jakarta Pusat,-6.146945,106.834148,2023-09-12 22:32:16,1
ab5ddda6-3590-417d-972a-d5dde19003ac,Sari Utami,sari.utami391@gmail.com,086144247519,1975-04-25,F,Jakarta Selatan,-6.271081,106.858188,2022-05-07 13:26:04,0
95c551d4-7ec7-43c3-b655-4732967bea41,Putri Firmansyah,putri.firmansyah771@outlook.com,082926186924,1983-08-26,M,Jakarta Selatan,-6.206411,106.863736,2023-12-03 22:49:40,1
0d5b1634-e00d-4778-b9a0-f29d7e8d2e1a,Lestari Wijaya,lestari.wijaya853@yahoo.com,087536826266,1995-08-13,F,Jakarta Selatan,-6.253152,106.838027,2022-03-12 01:51:59,1
c66ac443-1b1d-439a-9631-808911bb9833,Fifi Kusuma,fifi.kusuma445@outlook.com,086422475197,1966-09-11,M,Jakarta Selatan,-6.212356,106.841809,2023-07-09 07:07:46,0
4b42dc66-06b2-42e9-9235-8941b30b8ab1,Bagas Firmansyah,bagas.firmansyah663@outlook.com,082049017499,1993-07-03,F,Jakarta Selatan,-6.249961,106.868735,2023-06-16 12:32:10,1
cc7f3c6f-5d11-402a-abce-a1f4e1d0e00e,Bagas Hidayat,bagas.hidayat303@outlook.com,081683953207,1968-01-17,F,Jakarta Pusat,-6.157127,106.840651,2022-12-27 21:49:29,1
c90d1019-d8b4-4c19-81cb-9259dc591997,Rizky Utami,rizky.utami84@outlook.com,081225292162,2006-08-06,F,Jakarta Utara,-6.106284,106.824526,2022-11-20 07:29:29,1
bbecd7c0-8f0a-4c7f-8d0a-1a48b2256167,Yoga Anggraini,yoga.anggraini466@outlook.com,086793726413,1980-06-28,F,Jakarta Utara,-6.131557,106.827822,2023-04-15 04:21:42,1
4a10366a-b075-4935-9ac0-47a0100540a8,Nisa Setiawan,nisa.setiawan19@gmail.com,086025660291,1964-03-21,F,Jakarta Selatan,-6.233984,106.822407,2023-05-26 20:44:06,1
bc00775f-e7fe-4bac-aa9d-5c40923f247e,Fifi Wati,fifi.wati998@outlook.com,085663015631,1983-02-05,M,Jakarta Utara,-6.139445,106.831191,2022-01-13 08:07:20,1
0410504c-9a52-419e-ab81-555519ed99f9,Fajar Nugroho,fajar.nugroho665@gmail.com,089342451191,1991-11-28,M,Jakarta Timur,-6.230909,106.903101,2022-12-26 22:52:42,0
c107ceca-d7e5-4afa-8164-98114cebeeaf,Nisa Santoso,nisa.santoso120@gmail.com,082969762583,1995-08-01,F,Jakarta Selatan,-6.221477,106.806107,2023-03-19 06:57:11,1
5e481e59-c7be-4264-8360-dfc9c3269feb,Dimas Santoso,dimas.santoso106@outlook.com,086565792417,1995-12-19,F,Jakarta Timur,-6.176892,106.979893,2022-01-29 18:03:03,0
59b7971e-6b69-48b9-8ef6-483c80791dc2,Dinda Setiawan,dinda.setiawan606@outlook.com,088875485030,1978-12-02,M,Jakarta Timur,-6.248098,106.933404,2023-03-06 17:26:00,1
cb8dce83-e4f9-4f39-ad90-4e9c30f82829,Reza Firmansyah,reza.firmansyah428@yahoo.com,082476409428,2003-11-12,M,Jakarta Selatan,-6.210249,106.791665,2022-08-12 16:54:36,0
12c84dc0-1776-4df1-b5d3-8f15c6385dd8,Mega Nugroho,mega.nugroho238@outlook.com,083888874216,2007-06-20,F,Jakarta Selatan,-6.266884,106.813472,2023-07-07 13:10:51,0
a8c6cc1d-58a8-4c70-8d05-31fe7501a004,Gilang Firmansyah,gilang.firmansyah669@outlook.com,085673394367,1974-10-07,M,Jakarta Barat,-6.145465,106.746895,2023-01-11 01:43:03,1
793082f2-53f4-4846-9e1f-e1b51071b2f0,Fajar Kusuma,fajar.kusuma621@yahoo.com,082265832475,1995-05-08,F,Jakarta Utara,-6.117727,106.919926,2022-10-06 16:16:11,1
dd6fd9d8-c2b9-4e33-b70b-fdec86221ad1,Lestari Kusuma,lestari.kusuma179@outlook.com,081418545050,1985-07-04,F,Jakarta Timur,-6.227331,106.931818,2023-01-13 18:30:22,1
43b438f8-4df8-47c9-9789-a3ac28723a6a,Citra Rahayu,citra.rahayu788@gmail.com,088145902065,1973-12-28,F,Jakarta Timur,-6.189571,106.881456,2022-02-09 03:56:05,0
2f7bf187-8a61-4c1b-8331-b16b06f7ac0b,Gilang Putra,gilang.putra114@gmail.com,088891826622,1970-09-02,M,Jakarta Timur,-6.239459,106.939292,2023-11-08 10:11:01,1
b4c9e45e-8634-4d53-9af7-d165664b38c4,Rina Anggraini,rina.anggraini300@outlook.com,086677900294,1995-12-28,M,Jakarta Pusat,-6.1696,106.838187,2023-09-29 06:15:49,1
53692bcf-924a-4125-9298-cfded4d97f54,Tari Pratama,tari.pratama450@yahoo.com,081042925764,1994-06-10,F,Jakarta Timur,-6.232874,106.899262,2023-07-10 12:17:22,1
5fe4812a-8b95-4cee-8091-ce135a712c4f,Hendra Firmansyah,hendra.firmansyah252@gmail.com,087766602596,1978-03-26,F,Jakarta Selatan,-6.238659,106.822745,2022-12-23 07:46:36,1
f5ce4f70-ff0f-4c4c-820c-8df0df31df0b,Kevin Kusuma,kevin.kusuma789@gmail.com,087619339029,1969-06-11,F,Jakarta Selatan,-6.181806,106.803146,2022-02-17 17:51:09,1
48b52807-9a15-49dc-aaf4-a28966201b0a,Lestari Saputra,lestari.saputra657@gmail.com,088317759103,2004-12-26,F,Jakarta Timur,-6.152734,106.916124,2023-11-20 00:11:20,1
8387d4b7-0710-49e9-9ce5-5b47c5233d62,Indah Rahayu,indah.rahayu9@yahoo.com,087791926643,1973-12-13,F,Jakarta Selatan,-6.215612,106.861006,2023-04-30 22:54:28,1
75e61b7e-ea9a-47b7-8d96-78c9c656b0e0,Reza Putra,reza.putra801@outlook.com,086136480587,1983-02-02,M,Jakarta Timur,-6.216551,106.949761,2023-07-29 19:34:23,1
78fc56e7-1af7-48a0-a442-43aa972fad9a,Fajar Wijaya,fajar.wijaya524@outlook.com,084979972515,1985-11-06,F,Jakarta Pusat,-6.174024,106.85983,2023-04-06 05:04:03,1
58900d9b-4e9b-47cd-9936-7d223022fe72,Gilang Putra,gilang.putra312@outlook.com,086477816807,1971-12-02,M,Jakarta Barat,-6.167012,106.7806,2022-04-07 04:02:31,1
a1fd26be-c6d9-4237-8a2f-d686db4e4031,Kevin Suharto,kevin.suharto587@outlook.com,081070820382,1985-04-26,M,Jakarta Timur,-6.19344,106.968377,2023-05-03 14:00:10,1
4ceb0bab-7aa5-4491-a7ad-adc708e08642,Putri Suharto,putri.suharto683@outlook.com,088328786655,1988-09-24,F,Jakarta Utara,-6.135791,106.871645,2022-05-30 13:29:24,0
4dfa0163-d653-4be7-8b12-666301ae488b,Dewi Kusuma,dewi.kusuma729@yahoo.com,086220998762,1969-01-14,F,Jakarta Utara,-6.12095,106.864616,2022-10-14 20:08:35,0
91b1dd44-bf7b-41e6-b3b1-9b86a5ccecd8,Tari Suharto,tari.suharto599@yahoo.com,089166830764,1992-12-16,F,Jakarta Selatan,-6.197619,106.801548,2022-04-09 17:45:45,0
bd5ff73b-bfd9-4309-b20a-040cf2d709ac,Eko Anggraini,eko.anggraini526@outlook.com,082538540398,1993-08-02,F,Jakarta Utara,-6.102237,106.856933,2022-04-03 05:57:35,1
5cc7f0d0-67e9-44bc-908d-31277e62f4ce,Dewi Rahayu,dewi.rahayu586@yahoo.com,081580166008,1973-02-12,M,Jakarta Barat,-6.130449,106.764261,2023-01-13 10:18:31,1
77468990-0ee5-4245-a75d-4621c3c6836e,Eko Putra,eko.putra604@yahoo.com,081650958413,1982-04-06,M,Jakarta Selatan,-6.279791,106.833803,2022-02-22 11:29:39,0
1c28380c-dac1-40b3-918d-d7d84c4761d3,Dinda Utami,dinda.utami318@outlook.com,086755341868,1988-08-27,F,Jakarta Timur,-6.236719,106.885237,2023-05-10 08:28:45,0
514944fc-ab6b-48ca-8aa0-bcf472c51594,Lestari Nugroho,lestari.nugroho153@outlook.com,085121987653,2003-11-20,M,Jakarta Selatan,-6.241276,106.86202,2022-09-21 07:22:42,0
48a1d243-a5a2-4b46-99f0-7ca5afacdc4b,Maya Suharto,maya.suharto662@gmail.com,083113329148,2000-11-26,M,Jakarta Barat,-6.151948,106.749903,2023-03-11 11:05:32,1
62bcac4d-6c8a-48e3-b96a-55c65d3ab390,Fifi Setiawan,fifi.setiawan591@gmail.com,088280028608,1976-08-17,M,Jakarta Pusat,-6.17079,106.866809,2022-05-20 14:39:35,1
9bd5a7f9-eff8-49c1-8077-6669a67d5ba0,Citra Pratama,citra.pratama252@outlook.com,088469623470,1969-09-20,M,Jakarta Barat,-6.15991,106.743599,2023-11-01 12:21:58,1
338672ca-69d1-43e3-94b9-c5ffaf238477,Nisa Kusuma,nisa.kusuma425@gmail.com,087752598349,1988-05-03,M,Jakarta Pusat,-6.140707,106.847089,2022-08-10 15:20:30,1
78ab8a5d-ae25-47d1-9eba-22f149e12380,Rizky Putra,rizky.putra92@gmail.com,084964663717,2007-03-02,M,Jakarta Timur,-6.153888,106.88996,2023-07-09 00:53:14,1
6ee2bed9-88d0-4101-845e-1a68496750c8,Aldi Wijaya,aldi.wijaya328@gmail.com,086253515775,1980-07-27,M,Jakarta Pusat,-6.173184,106.831981,2023-04-09 16:58:21,0
976efa71-f418-45bc-a49b-3796ae176876,Bagas Putra,bagas.putra517@yahoo.com,082446143160,1967-06-15,M,Jakarta Timur,-6.209292,106.923259,2022-11-13 12:14:05,1
3ea48b0e-c8fe-4525-b112-2c109e25f178,Rizky Setiawan,rizky.setiawan987@outlook.com,089623624363,1979-09-21,M,Jakarta Utara,-6.127815,106.860675,2022-03-07 04:09:54,1
6eb2168c-c5b6-4b91-92c1-b4dd02948dd2,Mega Setiawan,mega.setiawan173@gmail.com,087866875091,1999-08-02,F,Jakarta Pusat,-6.146557,106.868056,2023-04-28 03:14:39,1
c540d680-d514-49cd-81c9-6a765df00391,Budi Santoso,budi.santoso956@yahoo.com,084490244451,1980-11-13,F,Jakarta Barat,-6.137878,106.75702,2023-10-15 23:29:21,1
39ea0073-9abd-4274-8cfe-55fa8c3fb179,Rina Anggraini,rina.anggraini547@outlook.com,081850350996,1969-07-23,F,Jakarta Pusat,-6.145933,106.856254,2022-08-06 01:28:48,1
35827508-ca27-48a1-94f9-f49a3e335359,Fifi Setiawan,fifi.setiawan981@yahoo.com,089755987725,2004-05-25,F,Jakarta Selatan,-6.252699,106.842982,2022-09-07 19:46:17,1
1a7de51e-4182-47a2-8f27-aeb0163c0686,Kevin Utami,kevin.utami337@gmail.com,089827948365,2005-01-20,F,Jakarta Selatan,-6.279572,106.790766,2022-05-15 18:56:45,0
016b6bb7-87b4-4a3e-a62c-0fd302a9553a,Arif Hidayat,arif.hidayat552@gmail.com,089397411506,1968-09-01,F,Jakarta Selatan,-6.212775,106.81824,2023-09-24 07:20:26,1
6cf78049-7e47-4a52-ae6e-fe900f173811,Aldi Kusuma,aldi.kusuma860@outlook.com,081126745522,1993-06-07,F,Jakarta Selatan,-6.279064,106.849452,2023-08-13 01:59:31,1
43ca27d4-06cc-474e-b514-ea88d641a6d9,Fajar Wijaya,fajar.wijaya836@outlook.com,089050691933,1978-04-16,M,Jakarta Barat,-6.17816,106.779427,2023-07-01 20:24:01,1
5a8f47b8-3e99-4136-8f94-00debb4c85e8,Fajar Wati,fajar.wati654@yahoo.com,082447224958,2000-09-16,M,Jakarta Utara,-6.117929,106.885984,2023-03-16 09:32:37,1
7c0a4151-20f5-4032-a3c0-fac5ee0bd97f,Yoga Kusuma,yoga.kusuma764@gmail.com,082644846207,2000-04-17,F,Jakarta Barat,-6.170407,106.794238,2023-06-23 06:11:30,0
8bb00baf-18b7-493e-b535-b23b47570ff2,Budi Hidayat,budi.hidayat657@outlook.com,089316960906,1984-07-28,F,Jakarta Selatan,-6.252596,106.844414,2022-12-29 09:48:25,1
547a776e-3d35-4d05-9110-2c171470d7b7,Bagas Putra,bagas.putra45@outlook.com,083816303488,1981-07-18,M,Jakarta Selatan,-6.248376,106.821349,2022-09-17 23:22:07,1
50d9240b-615b-476b-9e13-9a7fc3e0353f,Maya Pratama,maya.pratama707@yahoo.com,081943552306,1976-03-11,F,Jakarta Barat,-6.176858,106.790024,2022-01-22 15:35:08,0
97d5728e-b399-42ab-9665-09daf4a9f8f6,Citra Santoso,citra.santoso607@outlook.com,085243609390,1979-02-16,F,Jakarta Utara,-6.101648,106.903252,2023-10-01 04:21:50,1
f55eafd6-cc35-4f89-aaef-9a2a81df414f,Ahmad Putra,ahmad.putra615@outlook.com,086622840710,2004-08-19,F,Jakarta Pusat,-6.172006,106.823034,2022-01-26 21:34:16,1
fb748672-9ad9-4247-a375-cb602648ef23,Reza Wati,reza.wati711@gmail.com,082618321798,1992-01-10,M,Jakarta Timur,-6.187381,106.877237,2023-06-11 06:43:01,1
4fddc28c-0a8d-48fe-a5fc-7d7ecc6bc5b1,Putri Wati,putri.wati391@yahoo.com,082292852868,1990-04-28,F,Jakarta Timur,-6.171253,106.938641,2022-12-19 04:11:53,0
806ccee3-4bc3-4746-b102-f1ff1daa110a,Citra Hidayat,citra.hidayat902@outlook.com,088923593293,1985-11-22,M,Jakarta Pusat,-6.159107,106.83641,2022-05-30 12:06:42,1
419a8808-188d-469e-bb51-8451ed188b12,Budi Utami,budi.utami731@gmail.com,088535986503,2000-03-21,F,Jakarta Timur,-6.224371,106.916311,2023-07-17 19:57:08,1
be73793a-efdc-491c-9fed-d128ca46c9d8,Ayu Kusuma,ayu.kusuma817@gmail.com,081727137020,1983-10-14,M,Jakarta Timur,-6.154026,106.952981,2022-08-30 16:58:09,1
f42229fd-353e-4227-89c4-a473480976d2,Dinda Suharto,dinda.suharto618@yahoo.com,084759503523,1964-09-19,M,Jakarta Utara,-6.137707,106.870711,2023-10-11 16:47:20,0
0ea80c1a-9de5-4f50-b359-182a05a557ff,Mega Pratama,mega.pratama206@outlook.com,083519180999,1985-04-22,F,Jakarta Selatan,-6.210522,106.868554,2023-04-11 20:22:46,1
ed671ac7-ea5b-4283-84ae-e73422401454,Fifi Suharto,fifi.suharto429@yahoo.com,083024072446,1993-01-16,M,Jakarta Utara,-6.103202,106.883877,2023-06-23 10:34:04,0
c9ae15f9-2128-4ce0-81cd-6b0afb3435b6,Fifi Pratama,fifi.pratama245@yahoo.com,085260454028,1977-07-06,M,Jakarta Pusat,-6.162301,106.823687,2022-01-24 07:34:06,1
77f166d2-b981-4738-9216-c99c966e506a,Putri Nugroho,putri.nugroho200@outlook.com,088458306200,1966-01-07,M,Jakarta Utara,-6.128636,106.841895,2022-07-23 12:00:45,1
6dd9d433-d3da-47c4-953b-ae1ac3dca676,Tari Setiawan,tari.setiawan252@gmail.com,083512884611,1975-05-04,M,Jakarta Pusat,-6.145899,106.826862,2023-05-24 15:38:47,1
1c6647e7-b92e-412c-a7c2-70b00cf7c33e,Indah Pratama,indah.pratama313@yahoo.com,084059612328,1987-11-06,F,Jakarta Timur,-6.15229,106.979746,2023-11-16 19:24:15,1
b1441a88-fd00-4074-a04b-73e9c8157394,Dewi Kusuma,dewi.kusuma904@gmail.com,083435727027,1998-07-23,M,Jakarta Barat,-6.164102,106.774363,2023-05-10 02:33:50,1
2efb814f-057f-4e7f-bad6-4b6c038561d3,Arif Utami,arif.utami602@gmail.com,087849484539,1973-06-08,F,Jakarta Pusat,-6.152969,106.834004,2022-04-09 05:21:28,1
faba278b-ab6e-4b9b-9fd1-5bd77a5f947c,Maya Wijaya,maya.wijaya804@yahoo.com,089492528662,1968-03-17,F,Jakarta Selatan,-6.204869,106.841606,2023-01-31 11:24:09,0
e25faefe-cc4a-4dbd-a855-66709fc8fcb7,Bagas Nugroho,bagas.nugroho184@yahoo.com,085780528150,1994-12-16,M,Jakarta Selatan,-6.253166,106.822076,2023-12-17 12:08:13,1
0c750ac5-91f9-4d1b-a67e-5b292fd84413,Ayu Saputra,ayu.saputra208@yahoo.com,084063136795,1977-05-14,F,Jakarta Selatan,-6.222863,106.86484,2022-10-18 13:51:59,1
d99865d2-d527-4e2b-acc3-856f1fbe7868,Eko Putra,eko.putra87@yahoo.com,086679634938,1986-04-19,F,Jakarta Pusat,-6.158716,106.851056,2022-11-27 23:07:24,0
2f496419-4e8e-40b8-b3d8-65a58d8d8b73,Nisa Hidayat,nisa.hidayat377@yahoo.com,085046644052,1988-01-06,M,Jakarta Selatan,-6.256621,106.841628,2022-10-06 21:58:38,1
080bcc6a-9982-4b03-b8b5-c44b63485ea4,Gilang Setiawan,gilang.setiawan526@outlook.com,089220490324,1981-04-04,F,Jakarta Pusat,-6.172503,106.821914,2022-06-05 13:59:08,1
73c3f285-5be3-45be-966e-998fddd83e80,Lestari Rahayu,lestari.rahayu257@yahoo.com,089746838009,1976-12-20,F,Jakarta Utara,-6.100064,106.895238,2023-07-29 15:15:47,1
b7bf7087-7bda-49ea-9c7c-50f0e7c38ec6,Arif Suharto,arif.suharto289@yahoo.com,086164459981,2001-11-01,F,Jakarta Selatan,-6.214591,106.869142,2022-04-26 22:48:07,1
14c5bbe6-8c30-42ee-a98d-33c49753efb9,Ayu Anggraini,ayu.anggraini768@gmail.com,087041369795,1997-10-26,F,Jakarta Timur,-6.174238,106.949476,2022-12-25 09:08:26,1
129cb3fd-a442-4018-8aa2-e28a6eba9f30,Dimas Wati,dimas.wati193@yahoo.com,089966061116,1977-08-15,M,Jakarta Timur,-6.24699,106.885285,2023-11-10 15:53:04,1
e2716d86-8577-4671-ae80-39376c78f37f,Maya Santoso,maya.santoso512@outlook.com,085555610169,1978-07-14,F,Jakarta Selatan,-6.203716,106.845241,2022-08-21 17:38:32,1
378cb4a8-2f3b-41d1-ab65-e69d9efe2983,Yoga Putra,yoga.putra33@gmail.com,082954325475,2000-11-26,F,Jakarta Timur,-6.158625,106.933127,2022-10-31 14:38:27,1
ea4bb6f2-3721-4332-ac4a-572fd5ddfe50,Aldi Wijaya,aldi.wijaya548@yahoo.com,083473723578,1970-06-19,M,Jakarta Selatan,-6.2161,106.814372,2022-05-14 03:34:07,1
7cfc7758-e996-44b3-b162-1adb39cd3e67,Siti Wati,siti.wati706@outlook.com,087213602203,1975-04-03,M,Jakarta Selatan,-6.251618,106.808643,2023-05-28 07:16:26,0
7707c3df-be15-4c35-b93c-a0921ec27075,Siti Rahayu,siti.rahayu531@gmail.com,083153858604,1990-07-06,M,Jakarta Pusat,-6.17048,106.840921,2023-08-01 05:11:06,0
17d19512-58de-48fb-bdf9-b063673ae819,Reza Wati,reza.wati212@gmail.com,083651574904,1991-12-22,M,Jakarta Selatan,-6.264122,106.836007,2022-08-30 00:40:02,0
96da27c0-c867-4d7a-901e-30fea5727cf0,Rizky Pratama,rizky.pratama8@gmail.com,086718585913,1989-10-26,F,Jakarta Utara,-6.118966,106.91103,2023-11-14 22:12:36,0
0297af34-fc29-4aec-bd33-5a950aa53f2f,Kevin Utami,kevin.utami41@outlook.com,082148642865,2005-08-12,M,Jakarta Barat,-6.160445,106.805874,2023-10-23 02:14:18,0
eede6730-df4c-4c81-8811-e2ef05d199e3,Ayu Kusuma,ayu.kusuma922@outlook.com,086571448654,1988-11-06,M,Jakarta Timur,-6.240447,106.946851,2022-02-03 21:57:52,1
33aad2df-6556-4c4f-817a-84047a1b757b,Rizky Saputra,rizky.saputra644@outlook.com,084799477179,1968-12-24,M,Jakarta Utara,-6.103651,106.861128,2023-08-15 18:06:52,1
7b8bd28b-24a2-41d5-81b7-a5a3f2d0d371,Ahmad Putra,ahmad.putra108@outlook.com,085165042162,1992-03-09,F,Jakarta Utara,-6.119757,106.866217,2022-02-26 20:27:46,0
e7261962-bb39-4935-9d18-927ec32fb1dd,Dimas Anggraini,dimas.anggraini409@gmail.com,086015070029,1964-05-04,F,Jakarta Utara,-6.126916,106.894868,2023-01-12 12:34:01,1
19ca8ca4-488f-4419-8f50-d1a47bb61d5b,Ahmad Setiawan,ahmad.setiawan673@gmail.com,086628824809,1994-05-27,M,Jakarta Utara,-6.133176,106.821807,2022-03-20 01:44:15,1
3a62c66f-6737-4c31-8efd-4ba95c347b49,Dewi Setiawan,dewi.setiawan760@yahoo.com,083120413322,2006-01-22,M,Jakarta Barat,-6.172325,106.768647,2022-06-18 07:04:00,1
14d05084-22b2-459c-a6f5-799dc60b0c64,Kevin Anggraini,kevin.anggraini49@outlook.com,087696035199,2006-12-22,M,Jakarta Pusat,-6.161328,106.835416,2022-02-10 17:05:28,1
c89ce221-a1e1-4550-adac-99a67c07ddbb,Arif Hidayat,arif.hidayat786@gmail.com,084160283960,1979-04-03,M,Jakarta Pusat,-6.160241,106.869465,2022-09-19 20:18:34,1
1955779e-c23b-4c33-9e91-1aa6fc7d5b7b,Ayu Saputra,ayu.saputra99@outlook.com,083132420703,1966-07-17,M,Jakarta Pusat,-6.146453,106.836134,2023-05-02 20:08:45,1
4c22dcd2-85fc-42c1-9002-e3b7ce86d06d,Indah Setiawan,indah.setiawan405@yahoo.com,082541193292,1977-02-12,M,Jakarta Barat,-6.171319,106.772171,2022-09-03 15:08:42,0
69d55954-d432-4059-9c78-0167f0e2f428,Fajar Nugroho,fajar.nugroho226@gmail.com,089447373949,2005-10-12,F,Jakarta Pusat,-6.172643,106.830928,2022-08-23 05:00:20,1
e0b5059e-450e-41b9-a1df-72270be8ddb3,Wahyu Setiawan,wahyu.setiawan811@outlook.com,083143814834,1970-10-11,M,Jakarta Selatan,-6.21221,106.867789,2023-06-23 19:53:31,1
4da5894a-dac6-40ac-b4b9-ee4eca309831,Rina Firmansyah,rina.firmansyah780@outlook.com,085099438746,1994-02-11,M,Jakarta Pusat,-6.153701,106.849252,2022-10-24 23:55:10,1
eb061acb-31a6-4d6e-9caa-cdf1b0e469b6,Ayu Santoso,ayu.santoso632@gmail.com,084941728577,1991-04-20,M,Jakarta Pusat,-6.172903,106.838726,2022-08-19 09:17:57,1
296a740f-1c96-426b-81ff-e64cfc6780af,Aldi Pratama,aldi.pratama658@gmail.com,084090272292,1992-12-11,M,Jakarta Utara,-6.128875,106.88436,2023-08-14 16:38:00,0
857f0f7a-b4c3-45d4-b854-b9a351716a8a,Hendra Wati,hendra.wati296@gmail.com,083954462343,1985-04-07,M,Jakarta Timur,-6.244593,106.970945,2022-07-12 21:21:24,0
fce17570-4c8a-435d-b4f2-5913c2cc66ea,Bagas Rahayu,bagas.rahayu188@yahoo.com,089010811032,1968-08-03,M,Jakarta Utara,-6.137916,106.919201,2023-12-30 18:42:17,1
67a6e417-d81a-46d0-881a-05cf4680b1e0,Ahmad Kusuma,ahmad.kusuma607@outlook.com,083641717008,1996-02-14,F,Jakarta Selatan,-6.248854,106.847734,2022-07-10 05:43:55,1
a9b53003-1d73-42a0-a931-188d6e468f9c,Fifi Pratama,fifi.pratama311@yahoo.com,088370165940,2004-04-09,F,Jakarta Selatan,-6.271998,106.867804,2022-11-06 07:48:54,1
2a11ee1d-31bf-4061-9c9e-68e7c6a3d66d,Dinda Nugroho,dinda.nugroho433@outlook.com,088868174055,1973-08-01,F,Jakarta Selatan,-6.23726,106.796659,2023-12-06 01:35:01,1
03f5ea7b-ec29-474c-91da-65234f770ddf,Sari Anggraini,sari.anggraini180@yahoo.com,085872230215,1983-08-10,M,Jakarta Selatan,-6.223786,106.828468,2022-09-16 19:56:04,0
d8545465-0d69-4b6e-b952-2057925f7328,Fajar Kusuma,fajar.kusuma939@gmail.com,081011722586,1996-12-24,F,Jakarta Barat,-6.155427,106.814055,2022-11-03 12:48:12,0
6ec3802c-4653-4e64-a4b2-5fda6c8d5d02,Dinda Suharto,dinda.suharto657@outlook.com,081964866540,1966-02-13,F,Jakarta Timur,-6.233764,106.953925,2022-07-18 06:21:42,0
2664e8e9-c76c-4d93-9c94-86fa6586ae1f,Hendra Anggraini,hendra.anggraini378@outlook.com,081797363169,1988-07-24,F,Jakarta Utara,-6.130306,106.823451,2023-09-24 13:46:29,1
b2a963f0-f68b-4b6b-b7ed-81a642392730,Wahyu Firmansyah,wahyu.firmansyah661@gmail.com,084391260195,1993-11-05,M,Jakarta Barat,-6.167629,106.786267,2023-05-30 15:50:46,1
db7872af-b18b-4648-91d1-9c73e7adca0d,Dewi Putra,dewi.putra95@outlook.com,085963373950,2001-02-17,F,Jakarta Utara,-6.10496,106.836582,2022-11-28 13:27:39,1
ad1fbc7a-0302-4891-af4c-00a12bacdad2,Bagas Setiawan,bagas.setiawan675@yahoo.com,088551336223,1990-12-28,F,Jakarta Pusat,-6.171175,106.848631,2023-09-12 11:06:37,1
247fe452-2f40-4254-86ef-b3f3e4a12aad,Rizky Anggraini,rizky.anggraini215@outlook.com,086051352528,1964-03-27,F,Jakarta Selatan,-6.279842,106.795587,2023-06-25 20:17:03,0
935addf8-c011-41ae-9fa9-c566f2314950,Hendra Suharto,hendra.suharto751@yahoo.com,083133676181,1987-03-23,F,Jakarta Utara,-6.132079,106.838198,2022-03-27 14:59:23,1
ffafb85e-b9fc-4959-866c-e349ced84a93,Rina Pratama,rina.pratama61@outlook.com,083335754346,1980-07-15,F,Jakarta Timur,-6.23908,106.940008,2022-03-03 23:45:45,1
8ffca52a-d3d2-489b-82ab-1295d9f28d1e,Aldi Wijaya,aldi.wijaya284@gmail.com,085313981790,2001-04-16,F,Jakarta Selatan,-6.21272,106.798065,2022-02-17 10:10:30,1
7ddb4a90-931d-489c-a2ad-888cd39798b0,Lestari Utami,lestari.utami809@gmail.com,082238329115,1997-01-13,F,Jakarta Timur,-6.197993,106.975826,2022-07-26 11:32:18,0
4ccc3e8f-589d-4778-af59-5bb1160239d3,Arif Rahayu,arif.rahayu619@yahoo.com,085359765936,2007-06-11,M,Jakarta Utara,-6.10236,106.886508,2022-10-21 22:33:09,1
103fe59d-1d4e-40a8-9c4d-a8d841bac711,Tari Rahayu,tari.rahayu826@gmail.com,081071326664,1989-12-27,F,Jakarta Utara,-6.138973,106.832289,2023-02-17 03:38:52,1
